"SubnetIDString","SubnetID","SiteName","DcInSite","MaskBits","SubnetMask"
"148.250.105.128/25","148.250.105.128","MX-Azcapotzalco","True","25","255.255.255.128"
"148.250.105.0/25","148.250.105.0","MX-Azcapotzalco","True","25","255.255.255.128"
"148.250.32.128/25","148.250.32.128","MX-Azcapotzalco","True","25","255.255.255.128"
"148.250.9.0/26","148.250.9.0","MX-Azcapotzalco","True","26","255.255.255.192"
"10.202.2.0/23","10.202.2.0","US-S00429","False","23","255.255.254.0"
"161.175.194.0/24","161.175.194.0","US-S00428","False","24","255.255.255.0"
"156.88.70.0/24","156.88.70.0","US-S00427","False","24","255.255.255.0"
"10.171.11.0/24","10.171.11.0","JP-Akabane","True","24","255.255.255.0"
"10.171.10.0/24","10.171.10.0","JP-Akabane","True","24","255.255.255.0"
"10.11.0.192/27","10.11.0.192","ISD","True","27","255.255.255.224"
"161.176.132.0/24","161.176.132.0","US-S09271","False","24","255.255.255.0"
"10.164.94.0/24","10.164.94.0","US-S09271","False","24","255.255.255.0"
"10.164.78.0/24","10.164.78.0","US-S08300","False","24","255.255.255.0"
"10.164.84.0/24","10.164.84.0","US-S08232","False","24","255.255.255.0"
"10.164.85.0/24","10.164.85.0","US-S08231","False","24","255.255.255.0"
"10.164.71.0/24","10.164.71.0","US-S08229","False","24","255.255.255.0"
"10.171.12.0/24","10.171.12.0","JP-Akabane","True","24","255.255.255.0"
"10.164.88.0/24","10.164.88.0","US-S08206","False","24","255.255.255.0"
"10.146.32.0/21","10.146.32.0","US-S06099","False","21","255.255.248.0"
"10.164.184.0/21","10.164.184.0","US-S06091","False","21","255.255.248.0"
"10.146.16.0/21","10.146.16.0","US-S06080","False","21","255.255.248.0"
"10.164.176.0/21","10.164.176.0","US-S06070","False","21","255.255.248.0"
"10.144.8.0/21","10.144.8.0","US-S06047","False","21","255.255.248.0"
"10.144.160.0/21","10.144.160.0","US-S06027","False","21","255.255.248.0"
"10.145.32.0/21","10.145.32.0","US-S06005","False","21","255.255.248.0"
"10.11.0.128/27","10.11.0.128","ISD","True","27","255.255.255.224"
"10.11.3.0/27","10.11.3.0","ISD","True","27","255.255.255.224"
"10.164.112.0/21","10.164.112.0","US-S07010","False","21","255.255.248.0"
"156.94.109.128/26","156.94.109.128","ISD","True","26","255.255.255.192"
"10.171.13.0/24","10.171.13.0","JP-Akabane","True","24","255.255.255.0"
"10.171.15.0/24","10.171.15.0","JP-Akabane","True","24","255.255.255.0"
"10.147.0.0/21","10.147.0.0","US-S07034","False","21","255.255.248.0"
"192.168.137.0/24","192.168.137.0","ISD","True","24","255.255.255.0"
"192.168.136.0/24","192.168.136.0","ISD","True","24","255.255.255.0"
"192.168.131.0/24","192.168.131.0","ISD","True","24","255.255.255.0"
"192.168.130.0/24","192.168.130.0","ISD","True","24","255.255.255.0"
"161.163.206.128/25","161.163.206.128","TR-S09860","False","25","255.255.255.128"
"161.163.203.0/25","161.163.203.0","ID-S09760","False","25","255.255.255.128"
"10.171.45.0/24","10.171.45.0","JP-Kawagoe","False","24","255.255.255.0"
"10.171.44.0/24","10.171.44.0","JP-Kawagoe","False","24","255.255.255.0"
"10.171.14.0/24","10.171.14.0","JP-Akabane","True","24","255.255.255.0"
"10.171.43.0/24","10.171.43.0","JP-Kawagoe","False","24","255.255.255.0"
"10.171.41.0/24","10.171.41.0","JP-Kawagoe","False","24","255.255.255.0"
"10.171.40.0/24","10.171.40.0","JP-Kawagoe","False","24","255.255.255.0"
"10.171.22.0/24","10.171.22.0","JP-Akabane","True","24","255.255.255.0"
"10.171.21.0/24","10.171.21.0","JP-Akabane","True","24","255.255.255.0"
"10.171.20.0/24","10.171.20.0","JP-Akabane","True","24","255.255.255.0"
"10.171.19.0/24","10.171.19.0","JP-Akabane","True","24","255.255.255.0"
"10.171.18.0/24","10.171.18.0","JP-Akabane","True","24","255.255.255.0"
"10.171.17.0/24","10.171.17.0","JP-Akabane","True","24","255.255.255.0"
"10.171.16.0/24","10.171.16.0","JP-Akabane","True","24","255.255.255.0"
"10.171.42.0/24","10.171.42.0","JP-Kawagoe","False","24","255.255.255.0"
"10.158.32.0/21","10.158.32.0","CA-S06093","False","21","255.255.248.0"
"156.94.109.0/26","156.94.109.0","ISD","True","26","255.255.255.192"
"10.11.0.96/27","10.11.0.96","ISD","True","27","255.255.255.224"
"10.145.224.0/21","10.145.224.0","US-S06069","False","21","255.255.248.0"
"10.146.0.0/21","10.146.0.0","US-S06065","False","21","255.255.248.0"
"10.164.48.0/21","10.164.48.0","US-S06064","False","21","255.255.248.0"
"10.145.232.0/21","10.145.232.0","US-S06062","False","21","255.255.248.0"
"10.144.200.0/21","10.144.200.0","US-S06059","False","21","255.255.248.0"
"10.145.184.0/21","10.145.184.0","US-S06056","False","21","255.255.248.0"
"10.145.176.0/21","10.145.176.0","US-S06055","False","21","255.255.248.0"
"10.145.8.0/21","10.145.8.0","US-S06043","False","21","255.255.248.0"
"10.145.72.0/21","10.145.72.0","US-S06042","False","21","255.255.248.0"
"10.144.208.0/21","10.144.208.0","US-S06071","False","21","255.255.248.0"
"10.144.16.0/21","10.144.16.0","US-S06040","False","21","255.255.248.0"
"10.144.184.0/21","10.144.184.0","US-S06036","False","21","255.255.248.0"
"10.144.176.0/21","10.144.176.0","US-S06035","False","21","255.255.248.0"
"10.144.168.0/21","10.144.168.0","US-S06030","False","21","255.255.248.0"
"10.145.24.0/21","10.145.24.0","US-S06029","False","21","255.255.248.0"
"10.164.93.0/24","10.164.93.0","US-S06028","False","24","255.255.255.0"
"10.144.136.0/21","10.144.136.0","US-S06024","False","21","255.255.248.0"
"10.144.128.0/21","10.144.128.0","US-S06023","False","21","255.255.248.0"
"10.145.56.0/21","10.145.56.0","US-S06022","False","21","255.255.248.0"
"10.144.112.0/21","10.144.112.0","US-S06020","False","21","255.255.248.0"
"10.144.24.0/21","10.144.24.0","US-S06039","False","21","255.255.248.0"
"10.11.1.32/27","10.11.1.32","ISD","True","27","255.255.255.224"
"10.144.216.0/21","10.144.216.0","US-S06072","False","21","255.255.248.0"
"10.144.240.0/21","10.144.240.0","US-S06083","False","21","255.255.248.0"
"10.11.0.0/27","10.11.0.0","ISD","True","27","255.255.255.224"
"10.146.64.0/21","10.146.64.0","US-S07025","False","21","255.255.248.0"
"10.164.120.0/21","10.164.120.0","US-S07012","False","21","255.255.248.0"
"156.95.192.0/24","156.95.192.0","ISD","True","24","255.255.255.0"
"10.164.69.0/24","10.164.69.0","US-S06698","False","24","255.255.255.0"
"10.164.72.0/24","10.164.72.0","US-S06598","False","24","255.255.255.0"
"10.164.81.0/24","10.164.81.0","US-S06499","False","24","255.255.255.0"
"10.164.76.0/24","10.164.76.0","US-S06496","False","24","255.255.255.0"
"10.164.67.0/24","10.164.67.0","US-S06492","False","24","255.255.255.0"
"10.144.224.0/21","10.144.224.0","US-S06073","False","21","255.255.248.0"
"10.164.68.0/24","10.164.68.0","US-S06697","False","24","255.255.255.0"
"10.164.80.0/24","10.164.80.0","US-S09196","False","24","255.255.255.0"
"10.164.87.0/24","10.164.87.0","US-S09193","False","24","255.255.255.0"
"10.164.86.0/24","10.164.86.0","US-S06596","False","24","255.255.255.0"
"10.164.83.0/24","10.164.83.0","US-S06495","False","24","255.255.255.0"
"10.164.128.16/28","10.164.128.16","US-S06389","False","28","255.255.255.240"
"10.145.160.0/21","10.145.160.0","US-S06096","False","21","255.255.248.0"
"10.145.200.0/21","10.145.200.0","US-S06092","False","21","255.255.248.0"
"10.145.168.0/21","10.145.168.0","US-S06090","False","21","255.255.248.0"
"10.145.0.0/21","10.145.0.0","US-S06084","False","21","255.255.248.0"
"10.145.48.0/21","10.145.48.0","US-S06061","False","21","255.255.248.0"
"161.163.11.0/25","161.163.11.0","IN-S09800","False","25","255.255.255.128"
"161.174.18.0/25","161.174.18.0","CA-Toronto-HO","True","25","255.255.255.128"
"161.174.36.128/25","161.174.36.128","CA-Sams-HO","False","25","255.255.255.128"
"10.201.110.0/23","10.201.110.0","US-S00408","False","23","255.255.254.0"
"10.69.248.0/24","10.69.248.0","US-S00407","False","24","255.255.255.0"
"161.175.83.0/24","161.175.83.0","US-S00406","False","24","255.255.255.0"
"10.214.28.0/23","10.214.28.0","US-S00406","False","23","255.255.254.0"
"10.67.224.0/24","10.67.224.0","US-S00405","False","24","255.255.255.0"
"161.175.193.0/24","161.175.193.0","US-S00404","False","24","255.255.255.0"
"156.87.68.0/24","156.87.68.0","US-S00402","False","24","255.255.255.0"
"10.197.24.0/23","10.197.24.0","US-S00402","False","23","255.255.254.0"
"156.86.109.0/24","156.86.109.0","US-S00401","False","24","255.255.255.0"
"10.199.24.0/23","10.199.24.0","US-S00409","False","23","255.255.254.0"
"10.146.152.0/21","10.146.152.0","US-S07038","False","21","255.255.248.0"
"172.26.33.0/26","172.26.33.0","ISD","True","26","255.255.255.192"
"161.163.157.0/24","161.163.157.0","UK-George-HO","True","24","255.255.255.0"
"161.163.156.0/24","161.163.156.0","UK-George-HO","True","24","255.255.255.0"
"161.163.155.0/24","161.163.155.0","UK-George-HO","True","24","255.255.255.0"
"161.163.154.0/24","161.163.154.0","UK-George-HO","True","24","255.255.255.0"
"161.163.153.128/25","161.163.153.128","UK-George-HO","True","25","255.255.255.128"
"161.163.153.0/25","161.163.153.0","UK-George-HO","True","25","255.255.255.128"
"161.163.152.128/25","161.163.152.128","UK-George-HO","True","25","255.255.255.128"
"161.163.152.0/25","161.163.152.0","UK-George-HO","True","25","255.255.255.128"
"172.26.33.64/26","172.26.33.64","ISD","True","26","255.255.255.192"
"161.163.144.0/21","161.163.144.0","UK-Leeds-HO","True","21","255.255.248.0"
"156.87.71.0/24","156.87.71.0","US-S00409","False","24","255.255.255.0"
"156.84.83.0/24","156.84.83.0","US-S00411","False","24","255.255.255.0"
"10.200.36.0/23","10.200.36.0","US-S00427","False","23","255.255.254.0"
"10.68.160.0/24","10.68.160.0","US-S00426","False","24","255.255.255.0"
"10.221.144.0/23","10.221.144.0","US-S00426","False","23","255.255.254.0"
"156.87.76.0/24","156.87.76.0","US-S00425","False","24","255.255.255.0"
"10.199.28.0/23","10.199.28.0","US-S00425","False","23","255.255.254.0"
"156.87.75.0/24","156.87.75.0","US-S00424","False","24","255.255.255.0"
"10.197.182.0/23","10.197.182.0","US-S00424","False","23","255.255.254.0"
"156.86.116.0/24","156.86.116.0","US-S00422","False","24","255.255.255.0"
"161.176.19.0/24","161.176.19.0","US-S00421","False","24","255.255.255.0"
"161.175.235.0/24","161.175.235.0","US-S00410","False","24","255.255.255.0"
"10.212.158.0/23","10.212.158.0","US-S00421","False","23","255.255.254.0"
"10.200.208.0/23","10.200.208.0","US-S00419","False","23","255.255.254.0"
"156.87.73.0/24","156.87.73.0","US-S00418","False","24","255.255.255.0"
"10.197.26.0/23","10.197.26.0","US-S00418","False","23","255.255.254.0"
"156.88.66.0/24","156.88.66.0","US-S00417","False","24","255.255.255.0"
"10.200.34.0/23","10.200.34.0","US-S00417","False","23","255.255.254.0"
"156.87.72.0/24","156.87.72.0","US-S00415","False","24","255.255.255.0"
"10.199.26.0/23","10.199.26.0","US-S00415","False","23","255.255.254.0"
"156.88.65.0/24","156.88.65.0","US-S00414","False","24","255.255.255.0"
"161.176.172.0/24","161.176.172.0","US-S00412","False","24","255.255.255.0"
"10.216.52.0/23","10.216.52.0","US-S00420","False","23","255.255.254.0"
"161.174.36.0/25","161.174.36.0","CA-Sams-HO","False","25","255.255.255.128"
"161.163.136.0/21","161.163.136.0","UK-Leeds-HO","True","21","255.255.248.0"
"161.163.134.0/24","161.163.134.0","UK-Leeds-HO","True","24","255.255.255.0"
"161.163.15.0/24","161.163.15.0","CN-Exchange","True","24","255.255.255.0"
"192.168.114.0/24","192.168.114.0","US-S09572","False","24","255.255.255.0"
"10.146.128.0/21","10.146.128.0","PR-S06087","False","21","255.255.248.0"
"10.146.136.0/21","10.146.136.0","US-S07021","False","21","255.255.248.0"
"161.163.114.0/23","161.163.114.0","UK-George-HO","True","23","255.255.254.0"
"161.163.113.0/24","161.163.113.0","UK-George-HO","True","24","255.255.255.0"
"161.163.112.0/24","161.163.112.0","UK-George-HO","True","24","255.255.255.0"
"161.163.112.0/22","161.163.112.0","UK-George-HO","True","22","255.255.252.0"
"161.163.104.0/21","161.163.104.0","UK-Leeds-HO","True","21","255.255.248.0"
"161.163.16.0/22","161.163.16.0","CN-HOMEOFFICE","True","22","255.255.252.0"
"161.163.96.0/21","161.163.96.0","UK-Leeds-HO","True","21","255.255.248.0"
"156.95.53.0/24","156.95.53.0","ISD","True","24","255.255.255.0"
"10.171.9.0/24","10.171.9.0","JP-Akabane","True","24","255.255.255.0"
"161.174.30.128/25","161.174.30.128","CA-Montreal-HO","True","25","255.255.255.128"
"161.174.35.0/25","161.174.35.0","CA-Sams-HO","False","25","255.255.255.128"
"161.174.19.0/25","161.174.19.0","CA-Toronto-HO","True","25","255.255.255.128"
"161.174.17.0/26","161.174.17.0","CA-Toronto-HO","True","26","255.255.255.192"
"161.174.14.0/23","161.174.14.0","CA-Toronto-HO","True","23","255.255.254.0"
"161.174.12.0/23","161.174.12.0","CA-Toronto-HO","True","23","255.255.254.0"
"161.174.10.0/23","161.174.10.0","CA-Toronto-HO","True","23","255.255.254.0"
"161.163.224.0/20","161.163.224.0","PR-HOMEOFFICE","True","20","255.255.240.0"
"161.163.135.0/24","161.163.135.0","UK-Leeds-HO","True","24","255.255.255.0"
"161.163.16.0/23","161.163.16.0","CN-HOMEOFFICE","True","23","255.255.254.0"
"10.158.25.0/24","10.158.25.0","CA-S06079","False","24","255.255.255.0"
"161.163.133.0/24","161.163.133.0","UK-Leeds-HO","True","24","255.255.255.0"
"161.163.132.0/24","161.163.132.0","UK-Leeds-HO","True","24","255.255.255.0"
"161.163.131.0/24","161.163.131.0","UK-Leeds-HO","True","24","255.255.255.0"
"161.163.130.0/24","161.163.130.0","UK-Leeds-HO","True","24","255.255.255.0"
"161.163.129.0/24","161.163.129.0","UK-Leeds-HO","True","24","255.255.255.0"
"161.163.128.64/26","161.163.128.64","UK-Leeds-HO","True","26","255.255.255.192"
"161.163.128.0/26","161.163.128.0","UK-Leeds-HO","True","26","255.255.255.192"
"172.26.33.192/26","172.26.33.192","ISD","True","26","255.255.255.192"
"172.26.33.128/26","172.26.33.128","ISD","True","26","255.255.255.192"
"161.163.20.0/24","161.163.20.0","CN-HOMEOFFICE","True","24","255.255.255.0"
"10.168.4.0/22","10.168.4.0","US-S08872","False","22","255.255.252.0"
"161.163.243.0/24","161.163.243.0","CN-HOMEOFFICE","True","24","255.255.255.0"
"161.163.242.0/24","161.163.242.0","CN-HOMEOFFICE","True","24","255.255.255.0"
"161.163.205.0/25","161.163.205.0","PK-S09870","False","25","255.255.255.128"
"161.163.41.0/24","161.163.41.0","CN-Beijing","False","24","255.255.255.0"
"172.26.41.192/26","172.26.41.192","ISD-EXCH","True","26","255.255.255.192"
"172.26.41.128/26","172.26.41.128","ISD-EXCH","True","26","255.255.255.192"
"172.26.41.64/26","172.26.41.64","ISD-EXCH","True","26","255.255.255.192"
"172.26.41.0/26","172.26.41.0","ISD-EXCH","True","26","255.255.255.192"
"10.158.24.0/24","10.158.24.0","CA-S06079","False","24","255.255.255.0"
"161.163.40.0/24","161.163.40.0","CN-HOMEOFFICE","True","24","255.255.255.0"
"10.168.1.0/24","10.168.1.0","US-S09849","False","24","255.255.255.0"
"161.163.12.128/25","161.163.12.128","AE-S09700","False","25","255.255.255.128"
"161.163.138.0/24","161.163.138.0","UK-Leeds-HO","True","24","255.255.255.0"
"10.214.216.0/23","10.214.216.0","US-S00036","False","23","255.255.254.0"
"10.193.130.0/23","10.193.130.0","US-S00159","False","23","255.255.254.0"
"10.197.8.0/23","10.197.8.0","US-S00215","False","23","255.255.254.0"
"10.192.34.0/23","10.192.34.0","US-S00078","False","23","255.255.254.0"
"10.196.50.0/23","10.196.50.0","US-S00251","False","23","255.255.254.0"
"55.16.120.0/21","55.16.120.0","US-S00137","False","21","255.255.248.0"
"10.202.132.0/23","10.202.132.0","US-S00209","False","23","255.255.254.0"
"156.85.34.0/24","156.85.34.0","US-S00217","False","24","255.255.255.0"
"156.84.17.0/24","156.84.17.0","US-S00032","False","24","255.255.255.0"
"55.116.192.0/21","55.116.192.0","US-S00178","False","21","255.255.248.0"
"156.84.29.0/24","156.84.29.0","US-S00074","False","24","255.255.255.0"
"55.44.136.0/21","55.44.136.0","US-S00055","False","21","255.255.248.0"
"10.223.56.0/23","10.223.56.0","US-S00112","False","23","255.255.254.0"
"55.81.32.0/21","55.81.32.0","US-S00144","False","21","255.255.248.0"
"10.214.192.0/23","10.214.192.0","US-S00198","False","23","255.255.254.0"
"55.44.128.0/21","55.44.128.0","US-S00209","False","21","255.255.248.0"
"55.13.136.0/21","55.13.136.0","US-S00026","False","21","255.255.248.0"
"156.86.34.0/24","156.86.34.0","US-S00129","False","24","255.255.255.0"
"10.218.202.0/23","10.218.202.0","US-S00248","False","23","255.255.254.0"
"10.192.32.0/23","10.192.32.0","US-S00076","False","23","255.255.254.0"
"156.88.5.0/24","156.88.5.0","US-S00045","False","24","255.255.255.0"
"10.197.152.0/23","10.197.152.0","US-S00196","False","23","255.255.254.0"
"10.215.48.0/23","10.215.48.0","US-S00165","False","23","255.255.254.0"
"55.20.0.0/21","55.20.0.0","US-S00145","False","21","255.255.248.0"
"161.164.43.0/24","161.164.43.0","US-S00146","False","24","255.255.255.0"
"10.68.68.0/24","10.68.68.0","US-S00218","False","24","255.255.255.0"
"10.193.92.0/23","10.193.92.0","US-S00123","False","23","255.255.254.0"
"10.127.247.24/30","10.127.247.24","UK-S07457","False","30","255.255.255.252"
"10.164.129.244/30","10.164.129.244","US-S08300","False","30","255.255.255.252"
"10.194.42.0/23","10.194.42.0","US-S00019","False","23","255.255.254.0"
"161.163.222.29/32","161.163.222.29","PK-S09870","False","32","255.255.255.255"
"55.119.88.0/21","55.119.88.0","US-S00150","False","21","255.255.248.0"
"55.31.16.0/21","55.31.16.0","US-S00182","False","21","255.255.248.0"
"161.177.0.184/30","161.177.0.184","MX-S06388","False","30","255.255.255.252"
"10.192.4.0/23","10.192.4.0","US-S00007","False","23","255.255.254.0"
"10.147.48.0/21","10.147.48.0","US-S07045","False","21","255.255.248.0"
"55.134.192.0/21","55.134.192.0","US-S00103","False","21","255.255.248.0"
"10.196.28.0/23","10.196.28.0","US-S00134","False","23","255.255.254.0"
"156.88.9.0/24","156.88.9.0","US-S00085","False","24","255.255.255.0"
"161.175.80.0/24","161.175.80.0","US-S00099","False","24","255.255.255.0"
"55.37.80.0/21","55.37.80.0","US-S00214","False","21","255.255.248.0"
"10.222.206.0/23","10.222.206.0","US-S00238","False","23","255.255.254.0"
"161.164.44.0/24","161.164.44.0","US-S00158","False","24","255.255.255.0"
"156.87.23.0/24","156.87.23.0","US-S00199","False","24","255.255.255.0"
"55.22.152.0/21","55.22.152.0","US-S00258","False","21","255.255.248.0"
"55.72.88.0/21","55.72.88.0","US-S00236","False","21","255.255.248.0"
"10.220.146.0/23","10.220.146.0","US-S00178","False","23","255.255.254.0"
"156.86.2.0/24","156.86.2.0","US-S00012","False","24","255.255.255.0"
"10.127.247.116/30","10.127.247.116","UK-S07497","False","30","255.255.255.252"
"10.138.0.0/25","10.138.0.0","MX-Azcapotzalco","True","25","255.255.255.128"
"161.174.240.8/30","161.174.240.8","CA-Toronto-HO","True","30","255.255.255.252"
"10.156.72.0/21","10.156.72.0","UK-S07423","False","21","255.255.248.0"
"10.171.104.0/21","10.171.104.0","JP-Chubu","False","21","255.255.248.0"
"10.167.0.96/27","10.167.0.96","US-S09618","False","27","255.255.255.224"
"10.164.167.32/27","10.164.167.32","US-S09481","False","27","255.255.255.224"
"10.164.167.0/27","10.164.167.0","US-S09475","False","27","255.255.255.224"
"10.145.152.0/21","10.145.152.0","US-S07024","False","21","255.255.248.0"
"146.132.35.0/24","146.132.35.0","US-S06035","False","24","255.255.255.0"
"10.166.0.224/28","10.166.0.224","US-S06061","False","28","255.255.255.240"
"10.164.95.0/24","10.164.95.0","US-S06061","False","24","255.255.255.0"
